Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Somerville,-36.913783828999954,174.93369916200004,ChongQing Cuisine 重慶風味管,-36.91238951344609,174.92907244854652,Chinese Restaurant
Somerville,-36.913783828999954,174.93369916200004,Full Yao BBQ & Malaysian Cafe,-36.912926061423136,174.92865049219637,Asian Restaurant
Somerville,-36.913783828999954,174.93369916200004,Lucky Seafood Restaurant,-36.91301776776772,174.92858948619764,Chinese Restaurant
Somerville,-36.913783828999954,174.93369916200004,The Coffee Club,-36.913730957536494,174.92816244235786,Coffee Shop
Somerville,-36.913783828999954,174.93369916200004,Ken Yakitori Bar,-36.91207850368972,174.92852339629118,Yakitori Restaurant
Stanley Point,-36.82667600999997,174.7840526870001,Stanley Bay Park,-36.826375,174.781555,Playground
Stanley Point,-36.82667600999997,174.7840526870001,Stanley Bay Ferry,-36.8277502160255,174.78152144186794,Boat or Ferry
Stanley Point,-36.82667600999997,174.7840526870001,Stanley Bay,-36.82526752106966,174.78844182691705,Beach
Stanley Point,-36.82667600999997,174.7840526870001,Ngataringa Sports Complex,-36.82295856019917,174.78196620941162,Athletics & Sports
St Lukes,-36.86840516984741,174.7257773934394,Western Springs Park,-36.86760489307165,174.72312927246094,Park
St Lukes,-36.86840516984741,174.7257773934394,MOTAT,-36.867438377278226,174.7270335956383,History Museum
St Lukes,-36.86840516984741,174.7257773934394,Western Springs Stadium,-36.86484734102306,174.72760500562958,Stadium
St Lukes,-36.86840516984741,174.7257773934394,Western Springs Tramway,-36.86804594085508,174.72532443351977,Light Rail Station
St Lukes,-36.86840516984741,174.7257773934394,Brazillian Wax Xpress,-36.87188599472941,174.72357950496848,Cosmetics Shop
Stonefields East,-36.88544658820254,174.8457034656895,Charlie & George,-36.88677094118729,174.84461061114257,Café
Stonefields East,-36.88544658820254,174.8457034656895,Speights Ale House Stonefields,-36.88655539932767,174.8447968483671,Pub
Stonefields East,-36.88544658820254,174.8457034656895,Auckland Netball Centre,-36.88435307515446,174.84473550049896,Athletics & Sports
Stonefields East,-36.88544658820254,174.8457034656895,Auckland Sunday Market,-36.8840829682212,174.8458606841098,Farmers Market
Stonefields East,-36.88544658820254,174.8457034656895,AMI Netball Stadium,-36.88453855265341,174.8451529920439,Basketball Stadium
Stonefields East,-36.88544658820254,174.8457034656895,Gravity NZ,-36.887169,174.850142,Recreation Center
Stonefields West,-36.88544658820254,174.8457034656895,Charlie & George,-36.88677094118729,174.84461061114257,Café
Stonefields West,-36.88544658820254,174.8457034656895,Speights Ale House Stonefields,-36.88655539932767,174.8447968483671,Pub
Stonefields West,-36.88544658820254,174.8457034656895,Auckland Netball Centre,-36.88435307515446,174.84473550049896,Athletics & Sports
Stonefields West,-36.88544658820254,174.8457034656895,Auckland Sunday Market,-36.8840829682212,174.8458606841098,Farmers Market
Stonefields West,-36.88544658820254,174.8457034656895,AMI Netball Stadium,-36.88453855265341,174.8451529920439,Basketball Stadium
Stonefields West,-36.88544658820254,174.8457034656895,Gravity NZ,-36.887169,174.850142,Recreation Center
Summerland North,-36.87369023527612,174.61096725260265,Paremuka Lakeside,-36.87142852555251,174.61268324023393,Lake
Summerland South,-36.87369023527612,174.61096725260265,Paremuka Lakeside,-36.87142852555251,174.61268324023393,Lake
Sunnyhills East,-36.90151971699999,174.88589279000007,The Boulevard Park,-36.903744,174.8826,Scenic Lookout
Sunnyhills West-Pakuranga North,-36.90151971699999,174.88589279000007,The Boulevard Park,-36.903744,174.8826,Scenic Lookout
Sunnynook North,-36.75388456467018,174.74436536901212,Fact-tree,-36.75475624144233,174.74083123950166,Café
Sunnynook North,-36.75388456467018,174.74436536901212,visa4u,-36.75356770401619,174.74025249481198,Office
Sunnynook North,-36.75388456467018,174.74436536901212,Gulf takeaways,-36.75098506404304,174.74712135502824,Fast Food Restaurant
Sunnynook North,-36.75388456467018,174.74436536901212,Sunnynook Park,-36.7509096621665,174.7406773746551,Park
Sunnynook South,-36.75388456467018,174.74436536901212,Fact-tree,-36.75475624144233,174.74083123950166,Café
Sunnynook South,-36.75388456467018,174.74436536901212,visa4u,-36.75356770401619,174.74025249481198,Office
Sunnynook South,-36.75388456467018,174.74436536901212,Gulf takeaways,-36.75098506404304,174.74712135502824,Fast Food Restaurant
Sunnynook South,-36.75388456467018,174.74436536901212,Sunnynook Park,-36.7509096621665,174.7406773746551,Park
Sunnyvale East,-36.887509064018495,174.79150342538202,Car-fe,-36.88918589467804,174.79600390150839,Café
Sunnyvale East,-36.887509064018495,174.79150342538202,Sierra Cafe,-36.888567026868444,174.79094017213453,Café
Sunnyvale East,-36.887509064018495,174.79150342538202,Mama Rich Cafe,-36.890519838653944,174.79396121017533,Café
Sunnyvale East,-36.887509064018495,174.79150342538202,Countdown,-36.889575801147366,174.79385793946605,Supermarket
Sunnyvale East,-36.887509064018495,174.79150342538202,McDonald's,-36.89032971344621,174.79441421933814,Fast Food Restaurant
Sunnyvale East,-36.887509064018495,174.79150342538202,Esquires Coffee House,-36.889678362942,174.794109739372,Coffee Shop
Sunnyvale East,-36.887509064018495,174.79150342538202,Pork Mart,-36.88889820952165,174.79535312881322,Food & Drink Shop
Sunnyvale East,-36.887509064018495,174.79150342538202,Classic Bake House,-36.88910349850857,174.79530217076282,Asian Restaurant
Sunnyvale East,-36.887509064018495,174.79150342538202,Golden Horse,-36.89104914665115,174.794936,Chinese Restaurant
Sunnyvale West-Parrs Park,-36.89846496799999,174.63652740600003,Thai Thong Dee Bakehouse,-36.89570133403504,174.6367253102087,Thai Restaurant
Sunnyvale West-Parrs Park,-36.89846496799999,174.63652740600003,Oasis Base,-36.896413685803815,174.63272809982297,Construction & Landscaping
Sunnyvale West-Parrs Park,-36.89846496799999,174.63652740600003,Sunnyvale Train Station,-36.89642552301563,174.63193324465567,Train Station
Sylvia Park,-36.91397999999998,174.84059000000002,Zara,-36.91650005957071,174.84189328638936,Clothing Store
Sylvia Park,-36.91397999999998,174.84059000000002,Sylvia Park Shopping Centre,-36.9148929592277,174.8410177230835,Shopping Mall
Sylvia Park,-36.91397999999998,174.84059000000002,Casablanca Cafe,-36.914793912948696,174.84083486090395,Middle Eastern Restaurant
Sylvia Park,-36.91397999999998,174.84059000000002,JB Hi-Fi,-36.91396968891252,174.8410107758005,Electronics Store
Sylvia Park,-36.91397999999998,174.84059000000002,PAK'nSAVE,-36.913623243217316,174.84032304722712,Supermarket
Sylvia Park,-36.91397999999998,174.84059000000002,Butlers Chocolate Cafe,-36.91710618900622,174.8413255381758,Café
Sylvia Park,-36.91397999999998,174.84059000000002,Umi Sushi Restaurant,-36.91477009799613,174.84085673319709,Sushi Restaurant
Sylvia Park,-36.91397999999998,174.84059000000002,Garrison Public House,-36.91476419011671,174.84062690126538,Bar
Sylvia Park,-36.91397999999998,174.84059000000002,Hoyts Cinemas,-36.91476108363926,174.84124574480313,Multiplex
Sylvia Park,-36.91397999999998,174.84059000000002,wagamama,-36.914903241189286,174.84059462470816,Asian Restaurant
Sylvia Park,-36.91397999999998,174.84059000000002,McDonald's,-36.91693067181266,174.84178104983607,Fast Food Restaurant
Sylvia Park,-36.91397999999998,174.84059000000002,Oporto,-36.91693483474581,174.84178326076557,Burger Joint
Sylvia Park,-36.91397999999998,174.84059000000002,Spotlight,-36.917469223014166,174.8387308740094,Arts & Crafts Store
Sylvia Park,-36.91397999999998,174.84059000000002,Smart Sushi,-36.91694475509859,174.84183173994532,Sushi Restaurant
Sylvia Park,-36.91397999999998,174.84059000000002,Starbucks,-36.91712346290409,174.8412693833133,Coffee Shop
Sylvia Park,-36.91397999999998,174.84059000000002,Gloria Jean's Coffee,-36.91698150273514,174.84171944814014,Coffee Shop
Sylvia Park,-36.91397999999998,174.84059000000002,Gong Cha 貢茶,-36.913968,174.840858,Bubble Tea Shop
Sylvia Park,-36.91397999999998,174.84059000000002,BrasNThings,-36.914991,174.841227,Lingerie Store
Sylvia Park,-36.91397999999998,174.84059000000002,Japan Mart,-36.915059417623,174.84190629494842,Grocery Store
Sylvia Park,-36.91397999999998,174.84059000000002,Cotton On Body,-36.91540654426079,174.8414158242816,Clothing Store
Sylvia Park,-36.91397999999998,174.84059000000002,Hawker & Roll,-36.914833,174.840174,Malay Restaurant
Sylvia Park,-36.91397999999998,174.84059000000002,Glassons,-36.91631240870388,174.84134190053118,Women's Store
Sylvia Park,-36.91397999999998,174.84059000000002,Country Road,-36.916514874245436,174.84152274939456,Clothing Store
Sylvia Park,-36.91397999999998,174.84059000000002,Habitual Fix,-36.916943880493946,174.84174678231147,Sandwich Place
Sylvia Park,-36.91397999999998,174.84059000000002,The Coffee Club,-36.91675477552742,174.83797191574428,Café
Sylvia Park,-36.91397999999998,174.84059000000002,Specsavers,-36.91768685982656,174.84129211904906,Optical Shop
Sylvia Park,-36.91397999999998,174.84059000000002,The Homestore,-36.9176172887426,174.84175187395837,Kitchen Supply Store
Sylvia Park,-36.91397999999998,174.84059000000002,Ezibuy / Next,-36.91774227470779,174.83884956114758,Clothing Store
Sylvia Park,-36.91397999999998,174.84059000000002,Warehouse Stationery,-36.918306375608175,174.8415940326913,Stationery Store
Sylvia Park,-36.91397999999998,174.84059000000002,Surprises,-36.91834381461641,174.841853706801,Gift Shop
Symonds Street East,-36.862802763387286,174.76123789107712,Bian Sushi,-36.862960009711294,174.7613045165382,Sushi Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,RAMEN DO,-36.862724748740106,174.76140231036266,Noodle House
Symonds Street East,-36.862802763387286,174.76123789107712,Twenty Three,-36.86569651579878,174.76102623425584,Café
Symonds Street East,-36.862802763387286,174.76123789107712,Goodness Gracious Café and Bagelry,-36.86531026409047,174.76034523803247,Bagel Shop
Symonds Street East,-36.862802763387286,174.76123789107712,Kazuya,-36.8632053827615,174.76115513582488,Japanese Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,The Corner Store,-36.865677152154774,174.76100176677033,Cocktail Bar
Symonds Street East,-36.862802763387286,174.76123789107712,Galbraith's Alehouse,-36.865660060386034,174.76109636657804,Pub
Symonds Street East,-36.862802763387286,174.76123789107712,Ruang Thong 2,-36.86338264239735,174.76115994643214,Thai Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,Bodytech,-36.865713112666434,174.7641841728413,Gym
Symonds Street East,-36.862802763387286,174.76123789107712,The French Cafe,-36.866139,174.757872,New American Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,Burger Geek,-36.862666,174.761136,Burger Joint
Symonds Street East,-36.862802763387286,174.76123789107712,Betsia Kebabs & Burgers,-36.863439943043225,174.7611786929535,Kebab Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,Satya South Indian Restaurant,-36.86696738245429,174.76177943290938,South Indian Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,Powerstation,-36.86613327917517,174.76135638908295,Music Venue
Symonds Street East,-36.862802763387286,174.76123789107712,Gina's Italian Kitchen,-36.862541826248005,174.76141600885194,Italian Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,Al Volo,-36.86570502134385,174.7610072686901,Pizza Place
Symonds Street East,-36.862802763387286,174.76123789107712,Mercury Plaza Food Court,-36.859148897156,174.75922757448768,Food Court
Symonds Street East,-36.862802763387286,174.76123789107712,The Core,-36.86325456372529,174.75713275042256,Electronics Store
Symonds Street East,-36.862802763387286,174.76123789107712,Sen Vietnamese Restaurant & Bar,-36.865865393557776,174.76378608609357,Vietnamese Restaurant
Symonds Street East,-36.862802763387286,174.76123789107712,Golf Warehouse Superstore - Auckland,-36.8626601561075,174.75633396186916,Sporting Goods Shop
Symonds Street North West,-36.862802763387286,174.76123789107712,Bian Sushi,-36.862960009711294,174.7613045165382,Sushi Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,RAMEN DO,-36.862724748740106,174.76140231036266,Noodle House
Symonds Street North West,-36.862802763387286,174.76123789107712,Twenty Three,-36.86569651579878,174.76102623425584,Café
Symonds Street North West,-36.862802763387286,174.76123789107712,Goodness Gracious Café and Bagelry,-36.86531026409047,174.76034523803247,Bagel Shop
Symonds Street North West,-36.862802763387286,174.76123789107712,Kazuya,-36.8632053827615,174.76115513582488,Japanese Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,The Corner Store,-36.865677152154774,174.76100176677033,Cocktail Bar
Symonds Street North West,-36.862802763387286,174.76123789107712,Galbraith's Alehouse,-36.865660060386034,174.76109636657804,Pub
Symonds Street North West,-36.862802763387286,174.76123789107712,Ruang Thong 2,-36.86338264239735,174.76115994643214,Thai Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,Bodytech,-36.865713112666434,174.7641841728413,Gym
Symonds Street North West,-36.862802763387286,174.76123789107712,The French Cafe,-36.866139,174.757872,New American Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,Burger Geek,-36.862666,174.761136,Burger Joint
Symonds Street North West,-36.862802763387286,174.76123789107712,Betsia Kebabs & Burgers,-36.863439943043225,174.7611786929535,Kebab Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,Satya South Indian Restaurant,-36.86696738245429,174.76177943290938,South Indian Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,Powerstation,-36.86613327917517,174.76135638908295,Music Venue
Symonds Street North West,-36.862802763387286,174.76123789107712,Gina's Italian Kitchen,-36.862541826248005,174.76141600885194,Italian Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,Al Volo,-36.86570502134385,174.7610072686901,Pizza Place
Symonds Street North West,-36.862802763387286,174.76123789107712,Mercury Plaza Food Court,-36.859148897156,174.75922757448768,Food Court
Symonds Street North West,-36.862802763387286,174.76123789107712,The Core,-36.86325456372529,174.75713275042256,Electronics Store
Symonds Street North West,-36.862802763387286,174.76123789107712,Sen Vietnamese Restaurant & Bar,-36.865865393557776,174.76378608609357,Vietnamese Restaurant
Symonds Street North West,-36.862802763387286,174.76123789107712,Golf Warehouse Superstore - Auckland,-36.8626601561075,174.75633396186916,Sporting Goods Shop
Symonds Street West,-36.862802763387286,174.76123789107712,Bian Sushi,-36.862960009711294,174.7613045165382,Sushi Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,RAMEN DO,-36.862724748740106,174.76140231036266,Noodle House
Symonds Street West,-36.862802763387286,174.76123789107712,Twenty Three,-36.86569651579878,174.76102623425584,Café
Symonds Street West,-36.862802763387286,174.76123789107712,Goodness Gracious Café and Bagelry,-36.86531026409047,174.76034523803247,Bagel Shop
Symonds Street West,-36.862802763387286,174.76123789107712,Kazuya,-36.8632053827615,174.76115513582488,Japanese Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,The Corner Store,-36.865677152154774,174.76100176677033,Cocktail Bar
Symonds Street West,-36.862802763387286,174.76123789107712,Galbraith's Alehouse,-36.865660060386034,174.76109636657804,Pub
Symonds Street West,-36.862802763387286,174.76123789107712,Ruang Thong 2,-36.86338264239735,174.76115994643214,Thai Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,Bodytech,-36.865713112666434,174.7641841728413,Gym
Symonds Street West,-36.862802763387286,174.76123789107712,The French Cafe,-36.866139,174.757872,New American Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,Burger Geek,-36.862666,174.761136,Burger Joint
Symonds Street West,-36.862802763387286,174.76123789107712,Betsia Kebabs & Burgers,-36.863439943043225,174.7611786929535,Kebab Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,Satya South Indian Restaurant,-36.86696738245429,174.76177943290938,South Indian Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,Powerstation,-36.86613327917517,174.76135638908295,Music Venue
Symonds Street West,-36.862802763387286,174.76123789107712,Gina's Italian Kitchen,-36.862541826248005,174.76141600885194,Italian Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,Al Volo,-36.86570502134385,174.7610072686901,Pizza Place
Symonds Street West,-36.862802763387286,174.76123789107712,Mercury Plaza Food Court,-36.859148897156,174.75922757448768,Food Court
Symonds Street West,-36.862802763387286,174.76123789107712,The Core,-36.86325456372529,174.75713275042256,Electronics Store
Symonds Street West,-36.862802763387286,174.76123789107712,Sen Vietnamese Restaurant & Bar,-36.865865393557776,174.76378608609357,Vietnamese Restaurant
Symonds Street West,-36.862802763387286,174.76123789107712,Golf Warehouse Superstore - Auckland,-36.8626601561075,174.75633396186916,Sporting Goods Shop
Takanini Central,-37.04819999999995,174.90019000000007,Video Ezy,-37.04982092623802,174.89626228079825,Video Store
Takanini Industrial,-37.04819999999995,174.90019000000007,Video Ezy,-37.04982092623802,174.89626228079825,Video Store
Takanini North,-37.04819999999995,174.90019000000007,Video Ezy,-37.04982092623802,174.89626228079825,Video Store
Takanini South,-37.04686999999996,174.9247200000001,Carl's Jr.,-37.049255150426134,174.92838492546605,Fast Food Restaurant
Takanini South,-37.04686999999996,174.9247200000001,McDonald's,-37.04796517584407,174.9261962491028,Fast Food Restaurant
Takanini South,-37.04686999999996,174.9247200000001,St Pierre's Sushi & Seafood,-37.04827452625857,174.92733884867366,Sushi Restaurant
Takanini South,-37.04686999999996,174.9247200000001,Cafe Club,-37.048265,174.927338,Café
Takanini South,-37.04686999999996,174.9247200000001,Briscoes,-37.04870246720167,174.9284522224591,Furniture / Home Store
Takanini South,-37.04686999999996,174.9247200000001,The Good Home,-37.049777,174.928018,Gastropub
Takanini South,-37.04686999999996,174.9247200000001,Southgate Takanini,-37.04937206466912,174.928894515531,Shopping Mall
Takanini South,-37.04686999999996,174.9247200000001,Pizza Hut,-37.049872,174.928911,Pizza Place
Takanini South East,-37.04819999999995,174.90019000000007,Video Ezy,-37.04982092623802,174.89626228079825,Video Store
Takanini West,-37.04819999999995,174.90019000000007,Video Ezy,-37.04982092623802,174.89626228079825,Video Store
Takapuna Central,-36.78816872299996,174.76563256600002,Honey,-36.78922710509704,174.77056370211218,Café
Takapuna Central,-36.78816872299996,174.76563256600002,Les Mills Takapuna,-36.78781916908089,174.77000154174394,Gym
Takapuna Central,-36.78816872299996,174.76563256600002,KFC,-36.78959630128952,174.7618140221048,Fast Food Restaurant
Takapuna Central,-36.78816872299996,174.76563256600002,Countdown,-36.7911135171184,174.76538917271188,Supermarket
Takapuna Central,-36.78816872299996,174.76563256600002,Como St Cafe,-36.78870751492214,174.76936880584807,Café
Takapuna Central,-36.78816872299996,174.76563256600002,The Pumphouse Theatre,-36.785393713760705,174.7676057486811,Theater
Takapuna Central,-36.78816872299996,174.76563256600002,"EB Games, Takapuna",-36.787809570211344,174.77000096984534,Video Game Store
Takapuna Central,-36.78816872299996,174.76563256600002,Lake Pupuke,-36.784681305227984,174.76751305819772,Lake
Takapuna Central,-36.78816872299996,174.76563256600002,Gengis Khan Mongolian BBQ Restaurant,-36.787936144854086,174.7706127347906,Mongolian Restaurant
Takapuna South,-36.78816872299996,174.76563256600002,Honey,-36.78922710509704,174.77056370211218,Café
Takapuna South,-36.78816872299996,174.76563256600002,Les Mills Takapuna,-36.78781916908089,174.77000154174394,Gym
Takapuna South,-36.78816872299996,174.76563256600002,KFC,-36.78959630128952,174.7618140221048,Fast Food Restaurant
Takapuna South,-36.78816872299996,174.76563256600002,Countdown,-36.7911135171184,174.76538917271188,Supermarket
Takapuna South,-36.78816872299996,174.76563256600002,Como St Cafe,-36.78870751492214,174.76936880584807,Café
Takapuna South,-36.78816872299996,174.76563256600002,The Pumphouse Theatre,-36.785393713760705,174.7676057486811,Theater
Takapuna South,-36.78816872299996,174.76563256600002,"EB Games, Takapuna",-36.787809570211344,174.77000096984534,Video Game Store
Takapuna South,-36.78816872299996,174.76563256600002,Lake Pupuke,-36.784681305227984,174.76751305819772,Lake
Takapuna South,-36.78816872299996,174.76563256600002,Gengis Khan Mongolian BBQ Restaurant,-36.787936144854086,174.7706127347906,Mongolian Restaurant
Takapuna West,-36.78816872299996,174.76563256600002,Honey,-36.78922710509704,174.77056370211218,Café
Takapuna West,-36.78816872299996,174.76563256600002,Les Mills Takapuna,-36.78781916908089,174.77000154174394,Gym
Takapuna West,-36.78816872299996,174.76563256600002,KFC,-36.78959630128952,174.7618140221048,Fast Food Restaurant
Takapuna West,-36.78816872299996,174.76563256600002,Countdown,-36.7911135171184,174.76538917271188,Supermarket
Takapuna West,-36.78816872299996,174.76563256600002,Como St Cafe,-36.78870751492214,174.76936880584807,Café
Takapuna West,-36.78816872299996,174.76563256600002,The Pumphouse Theatre,-36.785393713760705,174.7676057486811,Theater
Takapuna West,-36.78816872299996,174.76563256600002,"EB Games, Takapuna",-36.787809570211344,174.77000096984534,Video Game Store
Takapuna West,-36.78816872299996,174.76563256600002,Lake Pupuke,-36.784681305227984,174.76751305819772,Lake
Takapuna West,-36.78816872299996,174.76563256600002,Gengis Khan Mongolian BBQ Restaurant,-36.787936144854086,174.7706127347906,Mongolian Restaurant
Tamaki,-36.88819999999998,174.8601900000001,Auckland Kendo Club,-36.887256,174.85736,Martial Arts School
Tamaki,-36.88819999999998,174.8601900000001,New Gum Sarn,-36.888562,174.857034,Grocery Store
Tamaki,-36.88819999999998,174.8601900000001,Gilmours,-36.888378675102906,174.85669388936589,Food & Drink Shop
Tamaki,-36.88819999999998,174.8601900000001,Habitat For Humanity Restore,-36.889888,174.856547,Thrift / Vintage Store
Tamaki,-36.88819999999998,174.8601900000001,Goodman Painting Decorating Ltd,-36.8845484,174.85765000000004,Home Service
Tamaki,-36.88819999999998,174.8601900000001,bus stop 7549,-36.8856138596655,174.86446509154,Bus Stop
Te Atatu Peninsula Central,-36.84073928599997,174.64994216500008,Fuze Cafe,-36.84167964076541,174.65173374846322,Café
Te Atatu Peninsula Central,-36.84073928599997,174.64994216500008,Te Atatu Peninsula,-36.84116367417466,174.6518898010254,Park
Te Atatu Peninsula Central,-36.84073928599997,174.64994216500008,Countdown,-36.842858797994076,174.65222637305,Grocery Store
Te Atatu Peninsula Central,-36.84073928599997,174.64994216500008,Shahi Dawat,-36.84418599067348,174.65208292007446,Indian Restaurant
Te Atatu Peninsula East,-36.84073928599997,174.64994216500008,Fuze Cafe,-36.84167964076541,174.65173374846322,Café
Te Atatu Peninsula East,-36.84073928599997,174.64994216500008,Te Atatu Peninsula,-36.84116367417466,174.6518898010254,Park
Te Atatu Peninsula East,-36.84073928599997,174.64994216500008,Countdown,-36.842858797994076,174.65222637305,Grocery Store
Te Atatu Peninsula East,-36.84073928599997,174.64994216500008,Shahi Dawat,-36.84418599067348,174.65208292007446,Indian Restaurant
Te Atatu Peninsula North West,-36.84073928599997,174.64994216500008,Fuze Cafe,-36.84167964076541,174.65173374846322,Café
Te Atatu Peninsula North West,-36.84073928599997,174.64994216500008,Te Atatu Peninsula,-36.84116367417466,174.6518898010254,Park
Te Atatu Peninsula North West,-36.84073928599997,174.64994216500008,Countdown,-36.842858797994076,174.65222637305,Grocery Store
Te Atatu Peninsula North West,-36.84073928599997,174.64994216500008,Shahi Dawat,-36.84418599067348,174.65208292007446,Indian Restaurant
Te Atatu Peninsula West,-36.84073928599997,174.64994216500008,Fuze Cafe,-36.84167964076541,174.65173374846322,Café
Te Atatu Peninsula West,-36.84073928599997,174.64994216500008,Te Atatu Peninsula,-36.84116367417466,174.6518898010254,Park
Te Atatu Peninsula West,-36.84073928599997,174.64994216500008,Countdown,-36.842858797994076,174.65222637305,Grocery Store
Te Atatu Peninsula West,-36.84073928599997,174.64994216500008,Shahi Dawat,-36.84418599067348,174.65208292007446,Indian Restaurant
Te Atatu South-Central,-36.86956747599993,174.64734391800005,WaveInverter,-36.86823576496001,174.6485048532486,Electronics Store
Te Atatu South-Central,-36.86956747599993,174.64734391800005,Club Physical,-36.86634392011568,174.64774635559075,Gym
Te Atatu South-Central,-36.86956747599993,174.64734391800005,Countdown,-36.86539588721993,174.64636146025194,Grocery Store
Te Atatu South-Central,-36.86956747599993,174.64734391800005,Double Happy Chinese Takeaways,-36.86516069243541,174.64680119319075,Chinese Restaurant
Te Atatu South-Edmonton,-36.86956747599993,174.64734391800005,WaveInverter,-36.86823576496001,174.6485048532486,Electronics Store
Te Atatu South-Edmonton,-36.86956747599993,174.64734391800005,Club Physical,-36.86634392011568,174.64774635559075,Gym
Te Atatu South-Edmonton,-36.86956747599993,174.64734391800005,Countdown,-36.86539588721993,174.64636146025194,Grocery Store
Te Atatu South-Edmonton,-36.86956747599993,174.64734391800005,Double Happy Chinese Takeaways,-36.86516069243541,174.64680119319075,Chinese Restaurant
Te Atatu South-McLeod North,-36.86956747599993,174.64734391800005,WaveInverter,-36.86823576496001,174.6485048532486,Electronics Store
Te Atatu South-McLeod North,-36.86956747599993,174.64734391800005,Club Physical,-36.86634392011568,174.64774635559075,Gym
Te Atatu South-McLeod North,-36.86956747599993,174.64734391800005,Countdown,-36.86539588721993,174.64636146025194,Grocery Store
Te Atatu South-McLeod North,-36.86956747599993,174.64734391800005,Double Happy Chinese Takeaways,-36.86516069243541,174.64680119319075,Chinese Restaurant
Te Atatu South-McLeod South,-36.86956747599993,174.64734391800005,WaveInverter,-36.86823576496001,174.6485048532486,Electronics Store
Te Atatu South-McLeod South,-36.86956747599993,174.64734391800005,Club Physical,-36.86634392011568,174.64774635559075,Gym
Te Atatu South-McLeod South,-36.86956747599993,174.64734391800005,Countdown,-36.86539588721993,174.64636146025194,Grocery Store
Te Atatu South-McLeod South,-36.86956747599993,174.64734391800005,Double Happy Chinese Takeaways,-36.86516069243541,174.64680119319075,Chinese Restaurant
Te Papapa,-36.91819999999996,174.80019000000004,No Shock Electrical,-36.91526258662204,174.80020552866333,Home Service
Te Papapa,-36.91819999999996,174.80019000000004,Hochstetter Pond,-36.920055,174.797045,Park
Te Papapa,-36.91819999999996,174.80019000000004,Galaxy Homeware,-36.91494871627807,174.79892749339342,Home Service
Te Papapa,-36.91819999999996,174.80019000000004,Fong Reserve,-36.9148525613562,174.7991493753778,Playground
Te Papapa,-36.91819999999996,174.80019000000004,Maggies General Store,-36.9138919180882,174.79898632032283,Café
The Strand,-36.85085076558505,174.77519205967775,Jucy Car and Campervan Rentals,-36.850053120607114,174.77604386393415,Rental Car Location
The Strand,-36.85085076558505,174.77519205967775,Quest Carlaw Park,-36.85307379713247,174.77489592526257,Hotel
The Strand,-36.85085076558505,174.77519205967775,46 &York,-36.851767060464766,174.77805551767676,Cocktail Bar
The Strand,-36.85085076558505,174.77519205967775,ASB Tennis Arena,-36.85383453900591,174.77299637055657,Tennis Stadium
The Strand,-36.85085076558505,174.77519205967775,Mink Cafe,-36.852987129949206,174.7788022877403,Café
The Strand,-36.85085076558505,174.77519205967775,Next Generation,-36.85385142911043,174.7730058974909,Gym / Fitness Center
The Strand,-36.85085076558505,174.77519205967775,Winona Forever,-36.85276981365551,174.77892126024838,Café
The Strand,-36.85085076558505,174.77519205967775,Sal's Authentic New York Pizza,-36.85307047188483,174.7785901641843,Pizza Place
The Strand,-36.85085076558505,174.77519205967775,Waldorf Stadium Apartments Hotel,-36.84692652393962,174.7733328714355,Hotel
The Strand,-36.85085076558505,174.77519205967775,1920's Cafe,-36.84689327178828,174.7737852680361,Café
The Strand,-36.85085076558505,174.77519205967775,Old Government House,-36.84968870635767,174.77061645585934,Historic Site
The Strand,-36.85085076558505,174.77519205967775,Spark Arena,-36.847170034699225,174.77699787169152,Stadium
The Strand,-36.85085076558505,174.77519205967775,Adina Apartments,-36.84642805057681,174.7748442004161,Hotel
The Strand,-36.85085076558505,174.77519205967775,Copthorne Hotel,-36.849654,174.773641,Hotel
The Strand,-36.85085076558505,174.77519205967775,VANIYE Patisserie,-36.8534040323295,174.77954723724733,Coffee Shop
The Strand,-36.85085076558505,174.77519205967775,Tai Ping Trading Co Ltd,-36.84803193548835,174.77426111365904,Grocery Store
The Strand,-36.85085076558505,174.77519205967775,Strawberry Alarm Clock,-36.853405201909105,174.77915595036652,Café
